,item_id,item_name,item_link,item_price,item_quantity
3090,12000012204,Aquafina bottled drinking water 1.5l,/en-ae/catalogue/aquafina-bottled-drinking-water-15l_40827/,13.75,"/
                Each"
3091,12000058806,Pepsi cola bottle 2.28l,/en-ae/catalogue/pepsi-cola-bottle-228l_40869/,8.00,"/
                Each"
3092,22243744,SpinneysFOOD Red Masoor Whole 400g,/en-ae/catalogue/spinneysfood-red-masoor-whole-400g_41157/,5.25,"/
                Each"
3093,8003753158587,Illy espresso forte capsules 57g,/en-ae/catalogue/illy-caps-espresso-forte-57g_41359/,28.75,"/
                Each"
3094,5059139187118,Waitrose John Lewis levantine dip bowls 2s,/en-ae/catalogue/wr-hammered-bowls-levantine-set-2s_42554/,73.50,"/
                Each"
3095,6291108393321,Anchor butane gas cartridge 227GM 395ml,/en-ae/catalogue/anchor-butane-gas-cartidge-227gm-395ml_42875/,9.50,"/
                Each"
3096,5000169206607,Waitrose essential frozen mashed potato 700g,/en-ae/catalogue/waitrose-essential-frozen-mashed-potato-700g_43549/,14.75,"/
                Each"
3097,18653005792,Aquafresh big teeth toothbrush,/en-ae/catalogue/aquafresh-big-teeth-tooth-brush_43777/,14.50,"/
                Each"
3098,5054563991768,Sensodyne toothpaste pronamel cool mint 75ml,/en-ae/catalogue/sensodyne-tp-pronamel-cool-mint-75-ml_43791/,41.50,"/
                Each"
3099,811068019336,Dr Teal's soothing lavender body lotion 532ml,/en-ae/catalogue/dr-teals-body-lotion-lavender-oil-532ml_43834/,27.50,"/
                Each"
3100,6291055002314,Falcon cling film 100sq ft x 30cm,/en-ae/catalogue/falcon-cling-film-100-sqft-x-30-cm_45107/,7.25,"/
                Each"
3101,7613039965825,Purina Friskies chicken and vegetable cat food 400g,/en-ae/catalogue/friskies-chicken-and-veg-400-g-cat_45242/,8.50,"/
                Each"
3102,5010052113080,Mr. Porky pork scratchings 40g,/en-ae/catalogue/mrporky-pork-scratchings-40g_45311/,8.50,"/
                Each"
3103,44700019900,Oscar Mayer smoked thick cut bacon 454g,/en-ae/catalogue/oscar-mayer-thick-smoked-bacon-454g_45318/,57.75,"/
                Each"
3104,238100000006,Spinneys Frozen Pork Baby Back Ribs,/en-ae/catalogue/spinneys-frozen-pork-baby-back-ribs_45338/,34.00,"/
                Per Kg"
3105,5000328270890,Walkers grab bag prawn cocktail 45g,/en-ae/catalogue/walkers-grabprawn-cocktail-45g_45456/,6.50,"/
                Each"
3106,5060283760041,Proper corn lightly sea salted popcorn 70g,/en-ae/catalogue/propercorn-lightly-seasalt-popcorn70g_45486/,13.25,"/
                Each"
3107,5000169603659,Waitrose sweet popcorn 100g,/en-ae/catalogue/waitrose-sweet-popcorn-100g_45493/,12.25,"/
                Each"
3108,3664346304948,Terry's chocolate orange mini's bag 125g,/en-ae/catalogue/terrys-chocolate-orange-minis-125g_45743/,15.75,"/
                Each"
3109,5060136750199,Teapigs lemon and ginger 37.5g,/en-ae/catalogue/teapigs-lemon-and-ginger-375g_46000/,31.25,"/
                Each"
3110,268840000004,SpinneysFOOD Dry Wors Bite Size,/en-ae/catalogue/spinneysfood-dry-wors-bite-size_46021/,145.00,"/
                Per Kg"
3111,7622201495411,Cadburys mixed creme egg and caramel 10 pack 380g,/en-ae/catalogue/cadburys-mixed-creme-egg-and-caramel-10-pack-380g_46087/,31.50,"/
                Each"
3112,29585984,SpinneysFOOD Tomato And Basil Soup 450ml,/en-ae/catalogue/spinneysfood-tomato-and-basil-soup-450g_46177/,13.25,"/
                Each"
3113,5010044009810,Warburtons cinnamon and raisin thin bagels x6 300g,/en-ae/catalogue/warburtons-cinnamon-and-raisin-thin-bagels-x6-300g_46282/,20.00,"/
                Each"
3114,5060517882105,Monster energy drink can 250ml,/en-ae/catalogue/monster-energy-drink-can-250ml_46296/,10.00,"/
                Each"
3115,5411188133490,Alpro soya high protein caramel coffee drink 250ml,/en-ae/catalogue/alpro-plant-protein-caramel-coffee-1l_46333/,9.50,"/
                Each"
3116,5010933011207,Chewits chewy strawberry sweets 30g,/en-ae/catalogue/chewits-chewy-strawberry-sweets-30g_46621/,2.65,"/
                Each"
3117,16000122222,General Mills Reese's Puffs 326g,/en-ae/catalogue/general-mills-reeses-puffs-326g_46761/,36.75,"/
                Each"
3118,5060198820922,Peter's Yard rye & charcoal sourdough crackers 90g,/en-ae/catalogue/peters-yard-rye-charcoal-sourdough-crackers-90g_46769/,18.00,"/
                Each"
3119,29582501,SpinneysFOOD Orange Juice 1.5L,/en-ae/catalogue/spinneysfood-orange-juice-15l_47044/,9.50,"/
                Each"
3120,29584994,SpinneysFOOD Hash Browns 750g,/en-ae/catalogue/spinneysfood-hash-browns-750g_47089/,21.00,"/
                Each"
3121,29582594,SpinneysFOOD Lemon Mint Juice 500ml,/en-ae/catalogue/spinneysfood-lemon-mint-juice-500ml_47100/,4.25,"/
                Each"
3122,29582587,SpinneysFOOD Mango And Grape Juice 500ml,/en-ae/catalogue/spinneysfood-mango-and-grape-juice-500ml_47101/,3.15,"/
                Each"
3123,5000169037157,Waitrose cloudy lemonade no added sugar 6 x33ml,/en-ae/catalogue/waitrose-cludy-lemonade-no-added-sugar-6-x33ml_47106/,35.00,"/
                Each"
3124,8853301006071,Whiskas wet cat food for adults 1 + years pouch with chicken in gravy 80g,/en-ae/catalogue/whiskas-chicken-in-gravy-adult-cat-80g_47157/,3.70,"/
                Each"
3125,7613036631839,Felix fish selection soup 6 x 48g,/en-ae/catalogue/felix-soup-fish-selection-48g-x-6pcs_47214/,12.75,"/
                Each"
3126,5000169376270,Waitrose lovelife popcorn maize 510g,/en-ae/catalogue/waitrose-lovelife-popcorn-maize-510g_47247/,10.50,"/
                Each"
3127,5060298881588,Cocos organic natural coconut yoghurt alternative 125g,/en-ae/catalogue/cocos-organic-natural-coconut-yoghurt-alternative-125g_47342/,22.75,"/
                Each"
3128,29590964,SpinneysFOOD Golden Chicken Nuggets 350g,/en-ae/catalogue/spinneysfood-golden-chicken-nuggets-350g_47449/,15.75,"/
                Each"
3129,29574308,SpinneysFOOD Sourdough Ham Garlic Mushroom And Mascarpone Pizza 521g,/en-ae/catalogue/spinneysfood-sourdough-ham-garlic-mushroom-and-mascarpone-pizza-521g_47508/,31.00,"/
                Each"
3130,29574261,SpinneysFOOD Pepperoni Pizza 326g,/en-ae/catalogue/spinneysfood-pepperoni-pizza-326g_47511/,20.75,"/
                Each"
3131,29593156,SpinneysFOOD Smoked Streaky Bacon 200g,/en-ae/catalogue/spinneysfood-smoked-streaky-bacon-200g_47567/,23.25,"/
                Each"
3132,5010067301502,Silver Spoon granulated sugar 1kg,/en-ae/catalogue/silver-spoon-granulated-sugar-1kg_47601/,11.25,"/
                Each"
3133,5010067321050,Silver Spoon sweetener 200 tablets,/en-ae/catalogue/silver-spoon-sweetener-tablets-x200_47610/,11.50,"/
                Each"
3134,76840101320,Ben & Jerry's half baked ice cream 473ml,/en-ae/catalogue/ben-and-jerrys-half-baked-ice-cream-476g_47806/,33.75,"/
                Each"
3135,7613287484536,Nan 3 Optipro 800 gm,/en-ae/catalogue/nan-3-optipro-800-gm_47996/,91.25,"/
                Each"
3136,6298044145311,Bustanica spinach 150g,/en-ae/catalogue/bustanica-spinach-150g_48064/,14.75,"/
                Each"
3137,5391529280567,Everest salted caramel protein pudding 200g,/en-ae/catalogue/everest-salted-caramel-protein-pudding-200g_48155/,14.25,"/
                Each"
3138,6297000756042,Nom Noms marshmallows mini original 300g,/en-ae/catalogue/nom-noms-marshmallows-mini-original-300g_48454/,15.75,"/
                Each"
3139,80824107,KInder Creamy T1 19g,/en-ae/catalogue/kinder-creamy-t1-19g_48784/,3.70,"/
                Each"
3140,29593149,SpinneysFOOD Smoked Back Bacon 400g,/en-ae/catalogue/spinneysfood-smoked-back-bacon-400g_48980/,35.75,"/
                Each"
3141,5060708440053,Caleno Dark & Spicy tropical non-alcoholic spirit 500ml,/en-ae/catalogue/caleno-dark-spicy-tropical-non-alcoholic-spirit-500ml_48989/,92.00,"/
                Each"
3142,5060337222174,Biotiful kefir natural protein original 250g,/en-ae/catalogue/biotiful-kefir-natural-protein-original-250g_49100/,18.00,"/
                Each"
3143,5099649003171,Glenisk organic kids apricot yogurt 4 pack 360g,/en-ae/catalogue/glenisk-organic-kids-apricot-yogurt-4-pack-360g_49107/,25.25,"/
                Each"
3144,9421906961058,No Ugly skin collagen pineapple wellness tonic 250ml,/en-ae/catalogue/no-ugly-skin-collagen-pineapple-wellness-tonic-250ml_49162/,26.00,"/
                Each"
3145,29593552,SpinneysFOOD Sliced Smoky BBQ Chicken Breast 250g,/en-ae/catalogue/spinneysfood-sliced-smoky-bbq-chicken-breast-250g_49385/,18.50,"/
                Each"
3146,39978015839,Bob's Red Mill cornstarch 510g,/en-ae/catalogue/bobs-red-mill-cornstarch-510g_49407/,26.50,"/
                Each"
3147,8445290145093,Nescafé gold roasted Arabica coffee 95g,/en-ae/catalogue/nescafe-gold-roasted-arabica-coffee-95g_49513/,31.00,"/
                Each"
3148,8445290145215,Nescafé gold roasted Arabica coffee 190g,/en-ae/catalogue/nescafe-gold-roasted-arabica-coffee-190g_49514/,57.25,"/
                Each"
3149,8445290249203,Nescafé red mug coffee 190g,/en-ae/catalogue/nescafe-red-mug-coffee-190g_49517/,44.75,"/
                Each"
3150,42400108153,Post malt-o-meal tootie fruities cereal 345g,/en-ae/catalogue/post-malt-o-meal-tootie-fruities-cereal-345g_49540/,22.25,"/
                Each"
3151,5060308360331,Free From Fellows midget gems 70g,/en-ae/catalogue/free-from-fellows-midget-gems-70g_49601/,13.25,"/
                Each"
3152,8437019882532,Mas Que Masa ham and truffle pizza 420g,/en-ae/catalogue/mas-que-masa-ham-and-truffle-pizza-420g_49635/,41.50,"/
                Each"
3153,7613287757906,Nestle lion chocolate bar 42g,/en-ae/catalogue/nestle-lion-chocolate-bar-42g_49659/,3.45,"/
                Each"
3154,7622210448101,CadburyWispa Gold chocolate bar 48g,/en-ae/catalogue/cadburywispa-gold-chocolate-bar-48g_49677/,6.50,"/
                Each"
3155,4008239243638,Vitakraft deli chews large dog bone with chicken,/en-ae/catalogue/vitakraft-deli-chews-large-dog-bone-with-chicken_49698/,12.75,"/
                Each"
3156,5000237138625,The Real McCoy's salt and malt vinegar crisps 45g,/en-ae/catalogue/the-real-mccoys-salt-and-malt-vinegar-crisps-45g_49704/,9.00,"/
                Each"
3157,8853301006101,Whiskas wet cat food for adults 1 + years pouch with beef liver in gravy 80g,/en-ae/catalogue/whiskas-adult-cat-beef-liver-in-gravy-pouch-80g_49714/,3.70,"/
                Each"
3158,5000169581216,Waitrose strawberry flavour laces 65g,/en-ae/catalogue/waitrose-strawberry-flavour-laces-65g_49746/,5.25,"/
                Each"
3159,6281006592308,Dove Go fresh touch beauty cream bar 125g,/en-ae/catalogue/dove-go-fresh-touch-beauty-cream-bar-125g_49824/,9.00,"/
                Each"
3160,6281006592643,Dove go fresh revive beauty bar 125g,/en-ae/catalogue/dove-go-fresh-revive-beauty-bar-125g_49826/,9.00,"/
                Each"
3161,250800000001,Blue stilton,/en-ae/catalogue/blue-stilton_25614/,160.00,"/
                Per Kg"
3162,240900000001,Reblochon de savoie cheese 500g,/en-ae/catalogue/reblochon-de-savoie-500g_25646/,94.50,"/
                Each"
3163,258400000001,Frico Edam cheese ball,/en-ae/catalogue/frico-edam-ball_25655/,80.00,"/
                Per Kg"
3164,257270000005,Almasa beef mortadella black pepper,/en-ae/catalogue/al-masa-mortadella-beef-black-pepper_25681/,40.00,"/
                Per Kg"
3165,223110000009,Prime turkey pastrami,/en-ae/catalogue/prime-turkey-pastrami_25687/,85.00,"/
                Per Kg"
3166,258950000001,Amadori roast turkey breast,/en-ae/catalogue/amadori-turkey-roast_25690/,100.00,"/
                Per Kg"
3167,12000051661,Mirinda orange soft drink can 155ml,/en-ae/catalogue/mirinda-orange-can-155ml_25758/,2.50,"/
                Each"
3168,29555086,Yellow rose bunch,/en-ae/catalogue/rose-bunch-yellow_25843/,35.00,"/
                Each"
3169,22248558,Off-white spray roses,/en-ae/catalogue/ff-spray-roses-off-white_25869/,45.00,"/
                Each"
3170,7622300660970,Barni milk filled sponge cake 30g,/en-ae/catalogue/barni-milk-30gm_25967/,3.15,"/
                Each"
3171,8032754438848,De Nigris glaze with balsamic vinegar 250ml,/en-ae/catalogue/de-nigris-glaze-w-balsamic-vin-250ml_26373/,23.25,"/
                Each"
3172,8295663900,"De Nigris organic, raw, unfiltered apple cider vinegar 500ml",/en-ae/catalogue/de-nigris-org-apple-cider-vinegar-500ml_26386/,19.00,"/
                Each"
3173,5000169566800,Waitrose tomato & mascarpone pasta sauce 350g,/en-ae/catalogue/waitrose-tomato-mascarpone-pasta-sauce-350g_26419/,17.50,"/
                Each"
3174,8032993000929,Filotea La Matassine tagliatelle pasta 250g,/en-ae/catalogue/filotea-le-matassine-tagliatelle-250g_26480/,23.25,"/
                Each"
3175,5021406100212,Al Shifa natural honey 250g,/en-ae/catalogue/al-shifa-natural-honey-250g_26617/,21.75,"/
                Each"
3176,8851978803870,Thai Choice lite coconut cream 400ml,/en-ae/catalogue/tc-coconut-cream-lite-400ml_26740/,7.50,"/
                Each"
3177,8851978803467,Thai Choice coconut milk 400ml,/en-ae/catalogue/tc-coconut-milk-400ml_26741/,8.50,"/
                Each"
3178,2000002637578,Siblings sticky rice (malagkit) 500g,/en-ae/catalogue/siblings-sticky-rice-malagkit-500gm_26756/,8.00,"/
                Each"
3179,5410792001966,Creapan mini pancake bites 250g,/en-ae/catalogue/creapan-mini-pancake-bits-255g_29636/,24.25,"/
                Each"
3180,5000169187562,Waitrose pain aux raisin x6 576g,/en-ae/catalogue/waitrose-pain-aux-raisin-x6-576g_29706/,30.00,"/
                Each"
3181,9502930975348,Sensodyne True White soft toothbrush,/en-ae/catalogue/sensodyne-true-white-toothbrush-soft_30616/,30.00,"/
                Each"
3182,6920354812866,Colgate kids toothpaste 2-5yrs 50ml,/en-ae/catalogue/colgate-kids-tpaste-2-5yr-bfruit-50ml_30689/,10.50,"/
                Each"
3183,42164104,Nivea creme 60ml,/en-ae/catalogue/nivea-cream-60ml_30758/,9.25,"/
                Each"
3184,4005900250445,Nivea natural fairness eye make-up remover 125ml,/en-ae/catalogue/nivea-nat-eye-make-up-removr-125ml_30768/,28.75,"/
                Each"
3185,5011309028515,Zoflora linen fresh concentrated disinfectant 500ml,/en-ae/catalogue/zoflora-linen-fresh-500ml_31255/,41.50,"/
                Each"
3186,6281006130104,Comfort spring dew fabric softener 3ltr,/en-ae/catalogue/comfort-fabric-conditioner-blue-3l_31354/,30.50,"/
                Each"
3187,22231888,SpinneysFOOD Dry Cured Organic Unsmoked Back Bacon 200g,/en-ae/catalogue/sf-organic-back-bacon-200g_31610/,31.00,"/
                Each"
3188,5000169231425,Waitrose Cooks' Ingredients smoked pancetta 154g,/en-ae/catalogue/waitrose-cooks-ingredients-smoked-pancetta-154g_31617/,40.00,"/
                Each"
3189,8410843072454,Elpozo Serrano ham 100g,/en-ae/catalogue/el-pozo-serrano-ham-100g_31662/,18.00,"/
                Each"
3190,8005573002170,Veroni cooked ham 110g,/en-ae/catalogue/veroni-cooked-ham-120g_31669/,27.50,"/
                Each"
3191,5900562076138,Sokolow mortadella 500g,/en-ae/catalogue/sokolow-mortadella-500g_31674/,30.50,"/
                Each"
3192,8005573002194,Veroni pork antipasti 120g,/en-ae/catalogue/veroni-antipasti-120g_31686/,38.50,"/
                Each"
3193,235460000004,Elpozo sandwich ham per kg,/en-ae/catalogue/el-pozo-sandwich-ham-kg_31690/,63.00,"/
                Per Kg"
3194,231030000009,El Pozo Serrano ham,/en-ae/catalogue/el-pozo-serrano-ham-kg_31691/,170.00,"/
                Per Kg"
3195,231270000005,Citterio Hungarian salami,/en-ae/catalogue/citterio-hungarian-salami-kg_31702/,170.00,"/
                Per Kg"
3196,234190000001,Elpozo chorizo per kg,/en-ae/catalogue/el-pozo-chorizo-kg_31704/,99.75,"/
                Per Kg"
3197,234860000003,Elpozo salami per kg,/en-ae/catalogue/el-pozo-salami-kg_31705/,99.75,"/
                Per Kg"
3198,237900000001,Frozen pork belly skin on,/en-ae/catalogue/frozen-pork-belly-skin-on-kg_31714/,24.00,"/
                Per Kg"
3199,237890000005,Frozen bone in rind on loin pork,/en-ae/catalogue/frozen-bone-in-pork-loin-kg_31729/,19.75,"/
                Per Kg"
3200,9314943031009,Wallaby thins dark chocolate snack with roast almonds 130g,/en-ae/catalogue/wallaby-thins-drk-gluten-f-almonds-130g_31751/,20.00,"/
                Each"
3201,280340000001,Peanuts roasted and salted,/en-ae/catalogue/peanut-rs-kg_31841/,18.50,"/
                Per Kg"
3202,280350000008,Peanut roasted with skin kg,/en-ae/catalogue/peanut-roasted-with-skin-kg_31842/,21.00,"/
                Per Kg"
3203,280120000009,Cashew jumbo roasted and salted kg,/en-ae/catalogue/cashew-rs-jumbo-kg_31862/,73.50,"/
                Per Kg"
3204,280560000003,Walnuts premium kg,/en-ae/catalogue/walnut-premium-kg_31871/,94.50,"/
                Per Kg"
3205,280230000005,Hazelnut roasted kg,/en-ae/catalogue/hazelnut-roasted-kg_31874/,93.00,"/
                Per Kg"
3206,280660000002,Premium mix extra kg,/en-ae/catalogue/premium-mix-extra-kg_31878/,110.25,"/
                Per Kg"
3207,280680000006,Premium mix supreme kg,/en-ae/catalogue/premium-mix-supreme-kg_31880/,94.50,"/
                Per Kg"
3208,80974482,Kinder Joy with surprise chocolate 20g,/en-ae/catalogue/kinder-joy-for-boys-20g_32095/,4.75,"/
                Each"
3209,5060321390438,Gran Luchito soft wheat street tacos x10 300g,/en-ae/catalogue/gran-luchito-street-taco-wraps-300g_32162/,13.75,"/
                Each"
3210,6291107344409,Ibn Al Balad Egyptian bread 500g,/en-ae/catalogue/ibn-al-balad-egyptian-bread-500g_32403/,7.00,"/
                Each"
3211,6291107344430,Ibn Al Balad mini Egyptian bread 500g,/en-ae/catalogue/ibn-al-balad-mini-egyptian-bread-500g_32404/,6.50,"/
                Each"
3212,6291107344423,Ibn Al Balad whole wheat bread 300g,/en-ae/catalogue/ibn-al-balad-whole-wheat-bread-300g_32405/,7.00,"/
                Each"
3213,277200000004,Mexican Hass avocado,/en-ae/catalogue/mexican-hass-avocado_32450/,13.25,"/
                Each"
3214,260440000002,Strawberry tart 100g,/en-ae/catalogue/strawberry-tart-100g_32657/,9.50,"/
                Each"
3215,263870000000,SpinneysFOOD Cheese And Zaatar Manakish,/en-ae/catalogue/cheese-zaatar-manakish_32678/,4.25,"/
                Each"
3216,263740000000,SpinneysFOOD Zaatar Manakish,/en-ae/catalogue/zaatar-manakish_32680/,3.70,"/
                Each"
3217,267470000002,Petit rolls plain 40g x4,/en-ae/catalogue/rolls-petit-plain-40g_32691/,5.25,"/
                Each"
3218,6949264100085,Chinese black garlic 250g,/en-ae/catalogue/chinese-black-garlic-250g_32750/,20.50,"/
                Each"
3219,21000054961,Kraft shredded Mexican four cheese 226g,/en-ae/catalogue/kraft-shredded-mexican-four-cheese-226g_32766/,31.25,"/
                Each"
3220,254520000006,Rastelli Angus steak and mushroom pie,/en-ae/catalogue/angus-beef-steak-with-mushroom-pie_32858/,13.25,"/
                Each"
3221,3057640256363,Volvic natural mineral water 24 x 330ml,/en-ae/catalogue/volvic-mineral-water-330ml_32941/,119.75,"/
                Each"
3222,22232953,SpinneysFood bottled water 12 x 500ml,/en-ae/catalogue/spinneys-food-bottled-water-500ml_32965/,12.25,"/
                Each"
3223,5449000083982,Arwa mineral water 12 x 500ml,/en-ae/catalogue/arwa-mineral-water-pet-500-ml_32967/,15.00,"/
                Each"
3224,6291021000511,Oasis Blu sparkling water 6 x 500ml,/en-ae/catalogue/oasis-blu-sparkling-water-plain-500ml_32982/,18.25,"/
                Each"
3225,12000002533,7up can 330ml,/en-ae/catalogue/7-up-can-330ml_33015/,2.50,"/
                Each"
3226,12000802607,Mirinda green apple 330ml,/en-ae/catalogue/mirinda-green-apple-330ml_33018/,2.50,"/
                Each"
3227,22249326,Chrysanthemum white,/en-ae/catalogue/chrysanthemum-white_33150/,45.00,"/
                Each"
3228,23155749,Dieffenbachia Amoena (Ceramic decor),/en-ae/catalogue/potted-leopard-lily-plant_33163/,250.00,"/
                Each"
3229,29504060,Ficus Microcarpa Ginseng (Bonsai),/en-ae/catalogue/ficus-microcarpa-ginsengbonsai_33167/,235.00,"/
                Each"
3230,5391500913002,Bunalun Organic dark chocolate rice cakes 100g,/en-ae/catalogue/bunalun-org-dark-choc-rice-cakes-100g_33202/,21.00,"/
                Each"
3231,6223003803971,McVitie's Digestive original x2 9.4g,/en-ae/catalogue/mcvities-digestve-original-portion294g_33238/,1.60,"/
                Each"
3232,5285000390589,Indomie fried mi goreng noodles 5 x 80g,/en-ae/catalogue/indomie-fried-mi-goreng-noodles-80g_33459/,12.25,"/
                Each"
3233,5285000390626,Indomie soto noodles vegetable flavour 5 x 75g,/en-ae/catalogue/indomie-soto-vegetable-noodels-75g_33461/,12.25,"/
                Each"
3234,6287002762851,SpinneysFOOD full cream milk 4 x 1ltr,/en-ae/catalogue/spinneysfood-uht-full-fat-cows-milk-1l_33487/,23.00,"/
                Each"
3235,6291016011218,Lacnor milk full cream 4 x 1ltr,/en-ae/catalogue/lacnor-milk-full-cream-red-1lt_33497/,22.75,"/
                Each"
3236,4800022080228,Hunt's spaghetti sauce Pinoy party style 250g,/en-ae/catalogue/hunts-classpagi-sauce-pinoystyle-250g_33697/,5.00,"/
                Each"
3237,750515017450,M.Y.San Fita crackers 10 x 30g,/en-ae/catalogue/mysan-sky-flakes-fita-cracker-30gx10_33708/,11.25,"/
                Each"
3238,238030000008,SpinneysFOOD Free range thick pork sausages,/en-ae/catalogue/sf-thick-pork-sausages_36018/,55.00,"/
                Per Kg"
3239,230420000001,SpinneysFOOD thin pork sausages,/en-ae/catalogue/sf-thin-pork-sausages_36019/,55.00,"/
                Per Kg"
3240,5000159527132,Be kind toasted caramel nut bar 50g x12,/en-ae/catalogue/be-kind-toasted-caramel-nut-bar-50g_36084/,134.75,"/
                Each"
3241,604565372666,Loro Crisps plantain chips Latin chilli 30g,/en-ae/catalogue/loro-crisps-plantain-chips-chilli-30g_36109/,5.25,"/
                Each"
3242,6935100001012,Green Village fresh tofu 500g,/en-ae/catalogue/green-village-fresh-tofu-500g_36447/,8.00,"/
                Each"
3243,813636020775,Califia Farms xx espresso coffee / almond 750ml,/en-ae/catalogue/califia-xx-espresso-coffeealmond-750ml_36832/,38.00,"/
                Each"
3244,29564613,SpinneysFOOD cooked prawns 250g,/en-ae/catalogue/sf-cooked-prawns-250g_37114/,39.00,"/
                Each"
3245,251610000007,Renard Gillard 1/4 brie with truffles,/en-ae/catalogue/renard-gillard-14-brie-with-truffles_37516/,315.00,"/
                Per Kg"
3246,238340000002,SpinneysFOOD boneless belly,/en-ae/catalogue/sf-boneless-belly_37638/,89.25,"/
                Per Kg"
3247,6291108423738,Earth Goods organic gluten-free almond flour 450g,/en-ae/catalogue/earth-goods-org-gf-almond-flour-450g_37686/,54.75,"/
                Each"
3248,73852096316,Purell hand sanitizer soothing gel 118ml,/en-ae/catalogue/purell-soothing-gel-118ml_37725/,22.25,"/
                Each"
3249,17854100206,Baylis & Harding Goodness body wash lemongrass & ginger 500ml,/en-ae/catalogue/bh-goodns-bodywash-lgrs-ginger-500ml_37743/,31.50,"/
                Each"
3250,257540000001,SpinneysFOOD Smoked Chilli Turkey,/en-ae/catalogue/spinneysfood-smoked-chilli-turkey_37771/,80.00,"/
                Per Kg"
3251,273610000009,White Onion Australia,/en-ae/catalogue/brown-onion-holland-kg_37788/,11.25,"/
                Per Kg"
3252,29566334,SpinneysFOOD Organic Feta Cheese 200g,/en-ae/catalogue/spinneysfood-organic-feta-200g_37835/,21.00,"/
                Each"
3253,29566952,SpinneysFOOD garlic bread slices 140g,/en-ae/catalogue/spinneysfood-garlic-bread-slices-140g_37839/,17.50,"/
                Each"
3254,29566969,SpinneysFOOD garlic cheese slices 165g,/en-ae/catalogue/spinneysfood-garlic-cheese-slices-165g_37963/,17.50,"/
                Each"
3255,7622201436001,Cadbury Fudge 5 x 22g,/en-ae/catalogue/cadbury-fudge-covered-milk-22g-x5s_38017/,11.75,"/
                Each"
3256,8000500310427,Nutella Ferrero biscuits 304g,/en-ae/catalogue/nutella-ferreo-biscuits-304g_38144/,24.25,"/
                Each"
3257,34000400126,Reese's creamy peanut butter 510g,/en-ae/catalogue/hersheys-reses-peant-butr-cremy-jar-510g_38678/,29.00,"/
                Each"
3258,5411188114666,Alpro almond dark chocolate 1ltr,/en-ae/catalogue/alpro-almond-dark-chocolate-1l_38679/,24.75,"/
                Each"
3259,5060561603152,HiP oat milk chocolate with cookies 70g,/en-ae/catalogue/hip-oat-milk-choco-cookies-cream-70g_38886/,18.50,"/
                Each"
3260,5000394156159,Duracell optimum alkaline AA batteries,/en-ae/catalogue/duracell-optimum-alkaline-aa-batteries_49889/,33.75,"/
                Each"
3261,7622201792992,Philadelphia snack light and herb dip with breadsticks 3x41g,/en-ae/catalogue/philadelphia-snack-light-and-herb-dip-with-breadsticks-3x41g_50286/,22.75,"/
                Each"
3262,6294017116746,Maggi vegetable bouillon stock cube 18g,/en-ae/catalogue/maggi-vegetable-bouillon-stock-cube-18g_50315/,1.60,"/
                Each"
3263,266410000003,Raspberry tart 100g,/en-ae/catalogue/raspberry-tart-110g_50421/,10.50,"/
                Each"
3264,268650000003,Double Baked almond croissant,/en-ae/catalogue/baked-almond-croissant_50459/,9.50,"/
                Each"
3265,29592265,SpinneysFOOD Seeded Sourdough Buns 4s 280g,/en-ae/catalogue/spinneysfood-seeded-sourdough-buns-4s-280g_50495/,13.25,"/
                Each"
3266,1110000121069,Modern Bakery quinoa flat bread medium 4s,/en-ae/catalogue/modern-bakery-quinoa-flat-bread-medium-4s_50501/,13.25,"/
                Each"
3267,6281007036849,Lusine sliced milk bread 600g,/en-ae/catalogue/lusine-sliced-milk-bread-600g_50513/,9.00,"/
                Each"
3268,29587049,SpinneysFOOD Pak Choi Kenya 200g,/en-ae/catalogue/spinneysfood-pak-choi-kenya-200g_50682/,7.75,"/
                Each"
3269,29596058,Spinneys shitake mushroom UAE 200g,/en-ae/catalogue/spinneys-shitake-mushroom-uae-200g_50724/,16.50,"/
                Each"
3270,284810000003,Stone fruit salad,/en-ae/catalogue/stone-fruit-salad_50788/,68.25,"/
                Per Kg"
3271,29592357,Spinneys pineapple juice 330ml,/en-ae/catalogue/spinneys-pineapple-juice-330ml_50795/,14.50,"/
                Each"
3272,29595112,Spinneys mix floret / each,/en-ae/catalogue/spinneys-mix-floret-each_50810/,15.25,"/
                Each"
3273,29595143,Spinneys soup mix / each,/en-ae/catalogue/spinneys-soup-mix-each_50812/,15.25,"/
                Each"
3274,5060337222143,Biotiful kefir yogurt original 350g,/en-ae/catalogue/biotiful-natural-kefir-350g_50825/,19.00,"/
                Each"
3275,6281018146988,Nada low fat Greek style yoghurt 160g,/en-ae/catalogue/nada-low-fat-greek-style-yoghurt-160g_50833/,7.50,"/
                Each"
3276,29582655,SpinneysFOOD Tagliatelle 250g,/en-ae/catalogue/spinneysfood-tagliatelle-250g_50895/,13.25,"/
                Each"
3277,8000500384763,Kinder tronky wafer with chocolate 18g,/en-ae/catalogue/kinder-tronky-wafer-with-chocolate-18g_51231/,2.40,"/
                Each"
3278,5060114955691,Silver Crane London bus souvenir tin vanilla fudge 200g,/en-ae/catalogue/silver-crane-london-bus-souvenir-tin-vanilla-fudge-200g_51384/,42.00,"/
                Each"
3279,5000169554968,Waitrose Wafer Ice Cream Cones 10 pack,/en-ae/catalogue/wr-wafer-cones-10s-75g_51525/,10.50,"/
                Each"
